24.77,1.34,1.54,0.98
23.1,1.27,1.38,0.87
23.04,0.76,1.52,0.96
21.34,0.4,1.49,0.89
24.48,0.61,1.47,0.98
20.79,0.55,1.53,0.81
24.09,1.48,1.55,0.97
21.05,0.12,1.35,0.99
20.15,1.23,1.38,0.96
21.05,1.53,1.31,0.86
23.93,0.99,1.49,0.94
22.46,1.12,1.33,0.86
24.24,0.54,1.36,0.95
24.61,0.14,1.32,0.9
24.5,0.71,1.41,0.92
22.04,0.75,1.34,0.92
22.89,0.24,1.34,0.92
24.18,0.34,1.54,0.94
24.9,0.42,1.45,0.87
22.45,1.23,1.32,1
20.21,0.32,1.31,0.85
22.82,1.28,1.48,0.86
24.65,1.53,1.48,0.87
23.81,0.36,1.38,1.04
24.58,1.53,1.52,0.93
21.95,0.15,1.43,1
20.21,0.64,1.47,0.89
20.14,0.88,1.3,0.9
22.92,0.69,1.39,0.94
23.45,0.91,1.32,0.91
21.64,0.27,1.36,0.86
22.55,0.48,1.55,0.88
22.85,0.64,1.32,1.04
22.9,1.29,1.43,0.99
22.03,1.55,1.35,0.94
21.9,0.28,1.53,1.03
24.5,1.12,1.51,1.04
24.9,0.32,1.42,0.88
23.62,1.02,1.48,0.97
21.66,1.3,1.49,0.96
24.61,0.33,1.47,0.91
20.37,0.75,1.42,0.8
20.8,1.11,1.43,0.95
24.7,0.22,1.44,1.05
23.75,1.43,1.52,0.96
23.2,0.98,1.33,0.94
22.09,0.76,1.5,0.95
23.47,0.36,1.37,0.91
24.52,1.03,1.49,0.85
24.22,1.23,1.34,0.91
24.99,1.42,1.42,0.86
21.62,0.6,1.48,1
20.92,0.84,1.42,1.04
21.23,0.83,1.46,0.83
20.54,1.16,1.33,0.81
23.97,1.52,1.32,0.85
22.73,1.41,1.46,0.83
23.28,0.28,1.52,0.96
22.39,0.59,1.55,0.95
20.73,0.89,1.53,0.82
22.43,0.95,1.54,0.93
20.16,1.31,1.38,0.91
22.37,1.31,1.42,0.83
23.66,1.07,1.51,0.84
24.49,0.13,1.42,0.91
22.78,0.45,1.35,1.04
21.57,0.73,1.41,0.84
20.2,0.95,1.45,0.83
24.1,1.45,1.33,0.97
22.83,0.35,1.4,1.03
23.97,0.43,1.53,1.04
24.48,0.42,1.36,0.99
20.3,1,1.31,0.82
23.56,1.04,1.48,0.95
21.98,0.43,1.54,0.87
21.28,0.46,1.45,0.91
23.95,0.17,1.45,0.95
22.99,0.39,1.36,1.04
24.93,1.15,1.37,1.01
20.05,1.41,1.49,1.02
23.01,1.18,1.33,0.89
24.97,0.26,1.48,0.82
20.4,0.53,1.55,0.91
24.78,0.56,1.54,0.88
23.31,1.01,1.48,1.04
22.1,0.7,1.37,0.84
21.79,1.27,1.5,0.83
20.89,1.25,1.37,1.02
20.32,1.37,1.34,0.97
21.48,0.88,1.31,0.91
22.92,1.01,1.43,0.9
23.23,0.91,1.48,0.97
21.83,1.42,1.41,0.99
23.86,0.87,1.31,0.81
23.12,0.85,1.34,0.82
20.69,0.63,1.51,0.9
21.98,0.73,1.41,1.01
23.45,1.5,1.32,0.82
22.44,0.62,1.52,0.88
21.89,1.36,1.41,0.84
20.86,1.07,1.33,0.99
21.79,0.53,1.54,0.92
20.68,0.25,1.34,0.83
24.1,0.61,1.42,0.87
22.73,0.96,1.51,0.98
21.05,1.51,1.53,0.9
21.37,0.57,1.32,0.96
24.77,0.39,1.31,1.04
23.44,1.35,1.48,0.99
20.95,0.33,1.35,0.83
20.56,0.67,1.55,0.94
21.59,1.27,1.37,0.83
21.35,0.57,1.43,0.84
24.51,1.08,1.49,0.9
23.44,0.35,1.41,0.89
22.46,1.35,1.48,0.87
24.17,1.54,1.53,0.91
23.69,0.64,1.49,0.83
20.1,0.96,1.53,1
23.41,1.51,1.31,0.87
20.36,0.68,1.45,0.94
23.86,1.2,1.41,1.01
21.75,0.41,1.42,0.87
23.17,0.94,1.51,0.81
24.17,0.31,1.52,1.01
22.19,1.52,1.52,0.84
24.48,0.21,1.54,0.89
23.12,1.37,1.39,1.01
23.79,1.28,1.38,0.94
24.59,1.2,1.37,1.01
21.08,0.19,1.4,0.84
22.4,1.1,1.36,1.03
23.29,1.38,1.41,1
23.34,0.91,1.3,1.02
23.69,0.18,1.5,0.94
21.77,0.86,1.37,0.8
21.25,1.34,1.4,0.92
22.27,0.94,1.47,0.99
20.83,1.35,1.37,1.04
24.78,1.33,1.37,0.88
22.9,0.69,1.39,0.86
21.14,0.79,1.4,0.89
21.64,0.28,1.45,0.88
20.4,0.42,1.5,0.94
20.79,0.31,1.31,1.01
20.04,0.82,1.35,0.93
20.89,0.1,1.54,0.99
20.68,0.36,1.47,0.93
22.18,0.31,1.37,0.82
22.61,0.63,1.33,0.82
24.34,0.68,1.52,0.97
24.26,0.84,1.32,0.81
24.65,1.5,1.5,0.91
20.45,1.07,1.32,1.05
23.38,1.06,1.33,0.86
20.27,1.21,1.5,1.01
21.14,0.13,1.3,0.97
24.27,0.7,1.49,1.03
22.61,0.52,1.49,0.97
23.3,0.12,1.42,0.83
20.69,0.54,1.45,0.94
20.07,0.73,1.44,0.96
22.59,1.1,1.36,0.81
20.28,0.25,1.55,0.82
24.93,1.1,1.45,0.86
22.26,0.94,1.45,0.85
20.99,1.04,1.47,0.99
20.45,0.41,1.38,0.93
22.69,1.34,1.5,0.84
21.49,0.8,1.53,0.88
20.45,0.19,1.52,0.85
22.16,1.01,1.51,0.89
21.55,0.94,1.43,0.83
23.36,0.59,1.4,0.89
20.12,0.2,1.44,0.81
21.96,0.49,1.42,0.97
24.2,0.41,1.5,0.85
22.94,0.65,1.42,0.86
24.51,0.71,1.35,0.84
22.95,0.79,1.55,0.93
24.41,1.08,1.48,0.92
21.34,1.4,1.35,0.96
20.28,0.3,1.32,1.05
21.13,1.21,1.44,0.89
20.59,1.31,1.33,0.98
20.59,1.4,1.49,0.88
21.22,0.65,1.36,1
23.78,0.88,1.32,0.98
21.13,1.17,1.53,1.03
23.4,1.2,1.39,0.91
24.68,1.43,1.35,1.05
22.81,0.82,1.32,1.03
20.98,1.24,1.36,0.84
24.26,0.26,1.32,0.82
24.09,1.02,1.35,0.91
24.71,0.88,1.41,0.81
20.32,0.17,1.41,0.8
21.79,0.84,1.49,0.98
22.22,1.54,1.52,0.83
24.88,1.52,1.47,0.82
20.31,0.67,1.31,0.93
24.66,1.49,1.45,0.98
24.37,0.1,1.53,0.89
23.31,1.14,1.32,0.99
20.93,1.44,1.41,0.88
20.35,0.42,1.43,1
21.09,0.25,1.48,0.91
22.61,0.69,1.46,1.03
23.7,1.45,1.49,0.92
23.7,1.41,1.35,0.86
20.63,1.2,1.43,0.96
23.8,1.45,1.42,0.82
22.78,0.97,1.35,0.92
23.33,0.1,1.47,1.02
24.08,0.84,1.51,0.96
24.68,1.31,1.5,0.85
24.14,0.12,1.39,0.83
23.68,0.65,1.53,1.01
22.08,1.55,1.45,0.95
22.63,0.89,1.42,0.9
23.12,1.53,1.38,0.87
21.89,1.07,1.34,0.93
22.23,1.41,1.36,0.88
20.09,0.86,1.31,0.91
22.21,0.64,1.39,0.91
21.65,0.46,1.31,1.05
23.34,1.18,1.34,0.93
21.21,0.23,1.48,1.05
23.25,1.54,1.32,0.99
23.64,0.46,1.38,0.99
23.85,1.25,1.53,0.88
23.49,0.77,1.31,1
20.26,0.29,1.53,0.9
24.39,0.55,1.4,0.93
24.85,0.39,1.44,0.89
22.58,1.11,1.36,1.02
22.12,1.09,1.33,0.98
22.1,0.16,1.43,0.94
23.63,0.23,1.52,0.81
24.34,1,1.49,0.93
22.83,1.11,1.41,1.05
21.36,0.61,1.49,0.86
23.37,0.42,1.4,0.82
20.79,1.21,1.51,1.03
21.06,0.96,1.44,0.93
23.17,1.3,1.45,1
24.55,1.02,1.52,1
22.42,0.73,1.53,0.97
21.03,0.53,1.37,0.98
23.33,0.92,1.55,1.02
20.24,1.25,1.44,1.02
24.09,1.36,1.53,0.9
23.2,0.11,1.48,0.92
24.19,0.7,1.44,1.03
23.97,1.54,1.37,0.9
23.51,0.81,1.54,0.95
20.22,0.75,1.5,0.93
22.85,1.38,1.43,0.87
22.55,1.15,1.45,0.81
22.55,1.01,1.4,0.82
21.7,0.31,1.42,0.97
24.97,0.63,1.35,0.94
20.87,0.1,1.41,0.89
22.45,0.49,1.54,0.87
23.7,0.39,1.31,0.83
24.91,1.06,1.48,0.84
23.34,0.75,1.37,1.04
22.03,0.67,1.33,1.03
24.27,0.52,1.38,1
24.19,1.06,1.53,0.87
24.78,0.87,1.46,1.02
22.28,0.91,1.33,0.9
23.67,0.12,1.42,0.88
20.11,1.48,1.42,1.04
24.42,0.92,1.39,1.02
24.1,1.13,1.54,0.86
21.29,1.37,1.51,0.89
22.33,0.63,1.34,0.8
21.67,0.25,1.54,1.01
24.09,0.15,1.42,0.83
22.71,0.2,1.48,0.99
22.31,0.57,1.3,0.91
20.94,0.78,1.34,1.02
22.58,0.16,1.55,0.87
24.63,0.33,1.37,1.02
23.13,1.25,1.35,1.03
24.36,1.37,1.49,0.96
21.68,0.1,1.51,0.95
22.93,0.28,1.37,0.83
23.05,1.08,1.41,0.93
21.23,0.45,1.49,0.88
24.83,0.36,1.42,1.01
20.93,0.68,1.32,1.04
20.67,1.46,1.32,1.03
20.45,0.28,1.48,1.01
22.04,1.17,1.32,0.99
23.72,0.96,1.45,0.98
24.93,1.27,1.31,0.88
23.41,0.69,1.38,0.89
22.87,1.53,1.44,0.97
22.5,0.27,1.52,0.98
23.25,1.05,1.55,0.81
22.51,0.86,1.48,0.96
23.08,0.61,1.37,0.92
24.55,0.62,1.31,1.01
24.53,0.66,1.48,0.85
24.65,0.58,1.32,0.95
21.01,1.09,1.42,0.9
24.39,0.49,1.34,0.96
21.87,0.58,1.3,0.97
23.88,0.91,1.45,0.82
23.16,1.37,1.42,0.92
24.93,0.25,1.46,1.04
22.44,0.62,1.3,0.94
20.57,1.24,1.41,0.86
20.42,0.75,1.48,0.95
22.47,1.38,1.38,1.04
20.63,0.22,1.32,0.88
20.91,0.9,1.39,0.88
21.53,1.01,1.49,1.01
21.9,1.24,1.51,0.94
22.3,0.76,1.48,0.83
20.04,0.21,1.48,0.92
24.81,0.79,1.36,0.97
21.72,0.97,1.44,1.02
20.02,0.77,1.38,0.85
20.67,0.19,1.34,1.02
24.9,1.47,1.38,1.04
24.89,1.13,1.46,0.81
21.96,1.27,1.33,0.97
23.58,1.11,1.44,1.03
21.47,0.69,1.45,0.96
21.95,1.38,1.53,0.93
23.73,1.15,1.41,1
21.69,0.69,1.54,0.8
21.34,0.54,1.46,0.99
20.54,1.06,1.53,0.83
21.05,0.16,1.35,0.84
23.86,0.17,1.31,0.85
23.41,0.96,1.48,0.85
22.64,0.37,1.35,1.02
21.99,1.14,1.34,1.01
23.05,0.73,1.3,0.83
23.57,1.16,1.43,1.02
22.04,0.63,1.3,0.81
22.53,1.51,1.38,0.92
22.12,1.51,1.34,0.84
24.87,0.13,1.4,0.89
21.43,0.33,1.44,0.9
23.45,1.13,1.51,0.89
21.99,0.46,1.49,0.97
20.4,0.76,1.47,1
22.35,1.18,1.47,0.94
23.51,1.19,1.47,1.03
22.41,1.15,1.44,0.97
22.08,0.59,1.48,1.02
22.1,0.96,1.33,1
23.41,0.17,1.39,0.81
24.89,0.36,1.43,0.81
21.41,0.33,1.43,0.83
20.53,1.5,1.4,1.03
23.15,1.24,1.34,0.81
20.15,1.54,1.35,0.8
23.8,0.81,1.4,0.88
24.04,0.4,1.51,0.82
23.5,1.07,1.39,0.85
24.12,0.93,1.44,0.82
22.01,0.39,1.47,0.96
20.15,1.14,1.38,1.04
21.79,0.35,1.51,0.87
24.98,1.51,1.55,0.89
21.91,0.63,1.35,0.82
24.87,0.48,1.35,0.93
20.45,0.32,1.39,0.9
24.4,0.57,1.39,0.86
24.4,1.36,1.43,0.91
23.99,0.78,1.36,1
22.92,1.02,1.5,0.91
22,0.31,1.39,0.93
25,1,1.45,1.03
23.82,1.38,1.34,0.9
21.42,1.3,1.42,1.04
20.22,0.11,1.3,0.97
20.01,0.96,1.35,0.86
20.21,0.37,1.37,0.82
24.51,0.86,1.35,0.97
20.26,1.46,1.3,1.04
24.3,0.62,1.45,0.87
21.81,0.89,1.49,1.01
24.25,0.27,1.37,0.98
22.34,1.3,1.48,1.01
21.99,0.88,1.37,0.94
20.37,1.29,1.54,0.99
22.74,0.54,1.5,0.87
20.72,0.93,1.54,0.84
21.69,0.76,1.4,0.86
20.36,0.75,1.32,0.95
23.37,1.32,1.41,0.98
20.35,0.41,1.42,0.83
23.34,0.37,1.3,1.04
24.81,1.18,1.42,0.91
22.72,1.53,1.31,0.88
20.63,0.13,1.55,0.85
22.86,0.54,1.48,0.86
22.36,1.39,1.44,0.89
21.49,1.33,1.3,0.96
20.59,1.14,1.44,0.98
21.52,0.28,1.4,0.84
24.99,0.41,1.41,1
24.15,0.18,1.39,1
21.24,1.23,1.4,0.92
22.89,0.15,1.47,0.86
22.6,0.21,1.35,0.85
21.5,0.94,1.33,0.97
24.95,0.23,1.49,0.91
20.55,1.08,1.48,0.85
23.47,1.18,1.48,0.82
22.66,0.67,1.39,1.04
20.21,1.43,1.46,0.85
24.2,0.43,1.47,0.92
21.71,0.52,1.5,0.89
23.97,0.4,1.51,0.91
20.06,1.14,1.44,0.97
23.86,1.52,1.54,0.98
21.66,1.51,1.33,1.03
23.8,1.48,1.4,1
24.03,1.4,1.51,0.91
23.75,0.58,1.52,0.99
24.42,0.18,1.51,0.9
24.63,0.54,1.43,0.96
23.31,1.2,1.34,0.89
23.1,1.22,1.51,0.88
21.63,0.63,1.41,0.89
24.53,1.05,1.47,0.95
23.22,1.18,1.44,0.87
22.56,0.86,1.54,1.03
20.68,0.15,1.35,0.8
21.66,0.52,1.5,0.91
20.87,0.48,1.32,1.04
22.9,0.3,1.42,0.98
23.81,0.46,1.32,0.97
20.77,0.28,1.55,0.85
24.04,1.2,1.51,0.92
22.6,1.19,1.47,0.97
24.61,0.85,1.44,1
22.8,0.39,1.53,0.9
24.23,0.94,1.37,0.81
20.65,0.36,1.46,1.02
22.57,0.14,1.39,1.02
24.94,0.7,1.33,0.82
24.66,0.76,1.53,1.02
24.69,0.96,1.39,1.04
24.08,1.53,1.47,0.84
24.03,1.01,1.34,1
22.53,1.28,1.5,0.89
24.97,0.63,1.51,0.94
20.6,0.81,1.42,0.86
20.74,0.45,1.42,0.98
24.1,0.82,1.52,0.94
24.89,0.78,1.5,1.04
23.47,0.27,1.45,0.89
20.61,0.65,1.53,0.94
24.84,0.67,1.51,1.01
22.74,0.81,1.39,0.87
20.32,0.14,1.47,0.97
24.58,0.97,1.33,1
23.5,1.44,1.46,0.89
21.48,0.5,1.5,0.88
24.07,1.1,1.41,0.94
23.31,0.45,1.44,0.88
22.68,0.33,1.31,0.8
24.86,0.36,1.47,1.03
23.96,0.38,1.46,0.86
20.06,0.4,1.52,1.03
22.9,0.2,1.45,0.86
24.53,0.43,1.3,0.93
24,1.12,1.51,0.85
20.78,1.2,1.32,0.98
21.06,0.8,1.43,0.9
23.49,1.39,1.55,1.02
20.51,1.25,1.55,0.88
23.15,0.89,1.36,1
24.84,0.6,1.53,0.96
20.37,0.62,1.47,1.04
21.25,1.25,1.54,0.88
24.54,1.17,1.51,0.87
23.35,0.43,1.44,0.96
21.1,0.54,1.4,0.89
21.5,0.69,1.44,1.02
23.8,1,1.53,0.84
20.89,0.94,1.31,0.94
24.1,0.35,1.34,0.97
22.64,0.6,1.5,0.85
22.08,1.36,1.52,0.94
23.2,1.03,1.55,0.81
20.81,0.8,1.33,0.92
21.8,0.87,1.51,1.02
23.2,1.19,1.4,0.88
22.9,1.03,1.5,1
22.7,1.38,1.33,1.03
22.93,1.01,1.54,0.89
21.28,1.23,1.4,0.99
24.3,0.27,1.35,0.93
21.16,1.29,1.37,0.96
24.38,0.45,1.36,0.99
23.18,0.14,1.49,0.96
23.11,0.78,1.52,1.05
24.35,1.14,1.41,0.99
24.04,0.3,1.31,0.84
23.76,1.18,1.48,0.87
23.79,0.14,1.36,0.97
20.04,0.39,1.34,0.95
24.71,1,1.45,1.04
20.89,0.6,1.46,0.81
24.18,1.15,1.54,1.02
22.34,0.57,1.53,0.88
24.79,1.12,1.5,0.96
24.34,1.11,1.36,0.86
21.96,0.79,1.39,0.87
22.08,0.66,1.35,0.95
23.52,0.64,1.41,0.92
20.32,1.1,1.52,0.92
20.59,0.7,1.37,0.93
24.42,1.14,1.5,0.85
20.63,0.48,1.33,0.99
21.31,0.44,1.39,1.01
20.25,1.01,1.36,0.98
23.76,0.29,1.51,0.98
23.58,0.12,1.46,0.94
21.84,0.64,1.32,0.92
21.33,0.19,1.41,0.94
21.7,1.27,1.33,0.91
22.99,0.86,1.35,0.85
20.68,0.73,1.47,0.93
21.85,0.38,1.38,0.86
22.17,1.26,1.3,0.98
22.72,0.97,1.47,0.8
24.99,0.63,1.52,0.94
21.95,0.76,1.51,0.97
24.75,0.55,1.55,0.88
22,1.29,1.43,1.02
24.76,1.11,1.42,0.82
24.29,1.55,1.42,0.96
21.36,0.32,1.36,0.92
22.22,1.44,1.5,0.88
22.49,0.71,1.33,0.97
21.78,1.12,1.43,0.83
21.88,0.94,1.32,0.87
24.81,0.75,1.38,0.81
24.62,1.2,1.32,0.98
22.03,1.09,1.33,0.95
24.71,1.5,1.4,1
23.03,1.4,1.54,0.94
21.61,0.41,1.52,0.82
21.45,0.26,1.54,1
22.23,0.94,1.38,1.02
23.98,1.06,1.33,0.87
22.49,1.19,1.32,0.96
23.99,0.26,1.43,0.98
20.65,0.27,1.49,0.99
21.1,1.35,1.55,0.91
21.91,1.34,1.37,0.8
21.27,1.13,1.53,0.99
23.37,0.63,1.53,0.88
23.51,1.1,1.43,0.9
24.39,0.6,1.43,1
24.3,1.2,1.51,1
23.39,1.38,1.41,0.9
24.01,0.94,1.52,0.87
23.95,1.24,1.45,1.03
21.77,0.71,1.34,0.98
23.52,0.2,1.55,1.04
23.6,0.3,1.36,0.97
21.8,1.31,1.48,1.03
21.38,0.27,1.44,0.85
22.78,1.03,1.35,0.93
23.65,1.01,1.31,0.93
24.44,0.3,1.42,0.83
24.97,0.28,1.38,0.99
21.45,0.34,1.44,1
24.47,0.3,1.41,0.91
24.29,0.39,1.39,0.85
21.36,0.48,1.51,0.84
21.03,1.22,1.42,0.88
22.42,1.41,1.33,1.03
21.88,0.85,1.43,0.82
24.55,1.41,1.3,0.96
21.37,0.87,1.5,0.84
21.08,0.65,1.54,0.91
22.37,1.49,1.46,0.93
20.16,1.1,1.31,0.83
20.86,1.13,1.45,0.9
22.58,0.32,1.5,1.03
22.71,1.13,1.5,0.93
21.55,0.24,1.48,0.82
23.78,0.73,1.47,0.8
23.29,0.39,1.49,0.97
22.87,1.04,1.32,0.82
24.04,0.29,1.45,0.88
20.07,0.22,1.51,0.94
22.5,0.84,1.42,0.91
23.56,1.48,1.38,0.91
23.42,1.02,1.37,1.03
20.19,0.89,1.41,0.8
22.66,1.1,1.54,0.98
24.04,1.18,1.32,0.92
24.49,1.41,1.51,0.86
22.35,1.14,1.38,0.82
23.08,0.19,1.53,0.87
23.89,0.38,1.54,0.97
20.23,0.93,1.42,0.93
21.86,1.09,1.54,1.01
22.76,1.4,1.47,0.84
20.11,1.45,1.42,1.04
23.92,1.4,1.51,0.94
23.51,0.38,1.41,1.02
20.64,1.31,1.49,0.91
20.31,1.1,1.34,0.83
20.77,1.35,1.3,0.95
20.48,1.22,1.35,0.86
24.17,1.01,1.37,0.92
23.85,0.7,1.4,0.88
20.98,0.33,1.36,0.97
23.66,0.77,1.4,0.94
23.52,0.25,1.36,1.02
21.69,0.96,1.47,0.97
21.15,0.43,1.32,0.82
20.01,0.16,1.5,0.87
23.81,1.52,1.38,0.8
24.56,0.97,1.51,1
22.08,0.94,1.51,1.02
20.63,0.76,1.49,0.89
23.97,0.78,1.41,0.87
23.98,1.52,1.35,0.91
21.6,0.82,1.31,1.04
24.15,1.01,1.51,1.04
21.71,0.45,1.42,1.01
22.65,0.4,1.53,0.95
21.52,0.66,1.33,0.86
24.03,0.76,1.35,0.83
20.08,0.98,1.3,1.04
24.22,0.96,1.48,0.95
22.35,0.89,1.54,0.8
20.01,1.46,1.34,0.96
24.13,0.39,1.49,0.88
23.43,1.53,1.44,0.9
23.2,1.46,1.55,0.97
24.68,0.77,1.38,0.95
23.89,0.37,1.42,0.91
23.67,1.4,1.32,0.88
21.83,1.53,1.4,0.94
20.37,0.41,1.38,1.01
20.02,0.41,1.45,0.98
24.03,0.86,1.45,0.87
21.82,0.74,1.4,0.91
23.46,0.55,1.44,1.01
21.21,0.46,1.55,0.96
21.53,0.11,1.43,0.94
21.8,0.1,1.43,1.04
22.74,0.9,1.35,1.01
24.85,0.93,1.38,0.81
20.33,1.53,1.44,0.83
21.41,1.39,1.37,1.01
21.69,0.94,1.4,0.99
20.2,0.17,1.54,0.96
21.88,0.89,1.32,1
24.43,1.1,1.55,0.89
20.92,0.48,1.36,0.85
23.04,1.06,1.32,1.03
23.06,0.76,1.31,0.82
22.05,1.16,1.44,0.99
21.82,0.53,1.33,0.96
20.72,0.62,1.34,0.81
22.59,0.59,1.5,0.91
24.34,1.15,1.43,0.81
21.6,0.7,1.46,0.81
22.36,0.3,1.43,0.89
22.45,0.9,1.32,0.96
20.61,0.12,1.52,0.83
23.06,0.79,1.42,0.84
23.91,1.06,1.53,0.98
20.91,0.98,1.35,0.89
24.12,0.14,1.48,0.88
23.48,0.9,1.38,0.85
22.72,0.51,1.36,1.01
24.24,1.25,1.43,0.98
23.25,0.73,1.47,0.84
20.14,0.16,1.48,0.97
21.86,0.64,1.32,1
22.07,1.32,1.49,0.81
21.43,1.04,1.47,1.02
22.92,0.47,1.42,0.81
20.13,0.9,1.35,0.99
23.12,0.63,1.35,0.91
21.87,0.9,1.45,1.02
22.84,0.32,1.32,0.88
20.56,0.38,1.37,0.89
20.03,0.76,1.43,1.02
20.03,0.73,1.42,0.93
23.92,0.28,1.37,0.83
24.56,1.51,1.54,1.02
24.05,0.43,1.4,0.83
22.42,0.75,1.54,0.93
24.27,0.51,1.33,1.02
24.89,1.52,1.45,0.95
24.86,0.8,1.39,0.83
21.35,1.02,1.53,0.91
24.81,0.97,1.45,1.02
23.87,1.08,1.34,0.82
24.95,1.27,1.47,0.85
21.2,1.26,1.48,1.03
20.53,0.32,1.46,0.98
20.7,1.4,1.43,0.8
24.31,0.45,1.46,0.93
20.21,0.28,1.45,0.98
23.79,0.57,1.35,0.94
22.41,0.7,1.34,0.81
24.69,0.32,1.5,0.84
22.76,1.08,1.38,0.87
20.49,1.27,1.54,0.96
22.26,1,1.5,0.9
23.65,0.61,1.31,1.04
24.87,0.14,1.5,0.92
23.66,1.41,1.33,0.98
21.07,0.65,1.44,0.87
20.68,1.06,1.45,0.92
23.84,0.75,1.32,0.92
20.57,0.19,1.34,0.85
20.04,0.35,1.43,1.02
20.39,0.9,1.33,0.89
22.23,1.45,1.39,0.93
20.91,0.42,1.51,0.94
24.03,1.5,1.37,0.97
22.73,0.58,1.39,0.98
23.08,0.8,1.31,0.84
21.93,1.36,1.39,0.9
23.48,0.73,1.4,1.02
21.67,1.28,1.54,0.93
21.5,0.92,1.31,0.93
21.5,0.57,1.49,0.99
21.12,0.83,1.48,1.03
21.81,1.47,1.47,0.96
24.21,0.48,1.46,0.91
22.64,0.69,1.38,1.04
24.31,1.39,1.43,0.91
24.79,0.27,1.3,0.91
24.22,1.29,1.5,1.02
22.74,1.21,1.31,0.85
24.97,0.74,1.43,0.99
20.08,1.28,1.31,0.88
23.8,0.61,1.38,1.02
23.29,0.75,1.43,1.04
21.75,1.16,1.47,0.97
21.71,1.12,1.34,0.99
20.96,0.8,1.41,1.04
22.46,0.39,1.44,0.92
21.92,1.2,1.42,1.05
22.36,0.64,1.51,0.9
20.12,0.12,1.44,0.8
20.59,1.08,1.31,0.99
23.78,0.91,1.33,0.98
22.47,1.13,1.34,0.93
22.78,1.02,1.33,0.93
20.51,0.85,1.5,0.96
22.12,0.6,1.53,0.81
21.07,0.7,1.39,0.93
21.53,0.14,1.46,0.93
20.47,0.81,1.46,0.91
20.14,0.2,1.43,0.88
24.53,0.81,1.36,1.03
24.75,1.33,1.41,0.88
20.83,1.48,1.35,0.9
23.16,1.24,1.34,1.02
24.18,1.05,1.34,0.93
21.16,0.57,1.43,0.88
22.66,1.13,1.32,0.82
21.83,0.82,1.5,0.83
21.2,0.66,1.42,0.8
23.78,0.37,1.41,0.92
23.12,1.53,1.34,0.83
20.94,1.12,1.41,0.94
24.31,1.31,1.35,0.96
24.21,1.24,1.51,0.82
22.85,0.32,1.44,0.95
21.44,1.16,1.36,0.8
23.08,0.85,1.38,0.84
22.94,0.71,1.36,0.98
23.44,0.2,1.34,0.86
24.05,0.68,1.39,0.92
24.42,0.46,1.53,1.03
24.67,0.86,1.34,1.02
20.08,1.06,1.51,1.01
21.82,1.01,1.44,0.92
23.01,0.14,1.37,1.03
21.01,0.87,1.54,0.95
21.96,0.96,1.38,0.99
21.93,0.44,1.32,1.04
23.42,0.45,1.48,0.95
23.59,0.89,1.35,0.86
21.78,1.2,1.46,1.04
20.26,1.1,1.39,0.91
20.31,1.18,1.49,0.92
22.15,0.75,1.44,0.86
22.32,1.01,1.55,1.01
23.77,1.31,1.54,0.87
20.7,0.34,1.47,0.84
20.11,0.53,1.41,1.01
20.08,0.5,1.32,0.98
20.8,0.87,1.31,0.94
23.13,1.16,1.48,0.89
24.56,0.92,1.51,0.87
22.33,1.08,1.36,0.95
21.12,1.19,1.35,0.85
24.3,0.44,1.47,1.01
24.61,0.22,1.47,0.91
20.67,1.36,1.42,0.87
20.83,1.33,1.37,0.85
24.96,1.26,1.35,0.85
21.8,0.68,1.48,0.94
23.14,1.24,1.33,0.81
24.84,1.31,1.52,0.93
23.88,1.06,1.53,0.88
22.71,1.54,1.55,0.96
24.04,0.22,1.37,1.04
20.72,0.87,1.51,0.81
24.87,1.16,1.49,0.91
22.2,1.3,1.41,0.83
22.38,1.12,1.44,0.99
24.21,0.55,1.35,0.85
23.37,0.66,1.35,1.03
23.27,1.55,1.34,0.96
24.94,0.94,1.32,0.84
21.31,0.1,1.38,0.84
23.28,0.13,1.51,0.93
22.06,0.41,1.41,0.84
20.12,0.97,1.42,0.98
23.98,0.28,1.4,0.93
24.27,1.12,1.38,0.96
20.47,0.67,1.38,0.96
21.27,0.88,1.4,0.81
21.91,1.17,1.52,1.04
23.93,0.16,1.36,0.84
21.53,0.24,1.47,0.98
21.71,1.08,1.51,0.99
21.41,0.79,1.39,0.83
20.3,0.47,1.41,0.91
24.48,0.82,1.45,0.84
20.18,1.42,1.31,0.85
23.82,0.66,1.33,0.98
20.97,0.77,1.34,0.91
23.88,0.27,1.44,0.94
24.57,0.89,1.33,0.98
23.35,0.23,1.5,0.81
21.69,0.8,1.31,0.86
22.67,0.92,1.37,0.96
24.14,0.71,1.44,0.81
21.07,0.41,1.31,0.93
23.83,1.49,1.52,0.91
24.95,1,1.41,0.99
22.9,0.25,1.43,1.04
22.62,1.01,1.49,1.01
20.79,0.47,1.47,0.93
22.16,0.32,1.48,1.04
21.21,0.83,1.32,1
21.89,0.14,1.52,1
20.25,1.41,1.52,0.83
24.4,1.5,1.41,1.05
21.21,0.38,1.31,0.83
22.63,0.86,1.46,0.88
20.17,0.43,1.54,1.01
21.66,1.23,1.32,0.94
23.15,0.93,1.39,0.85
23.87,1.26,1.42,0.93
23.71,0.35,1.45,0.82
20.56,1.2,1.39,0.84
20.63,0.52,1.52,1.02
24.6,0.59,1.39,0.86
21.45,0.43,1.46,0.81
22.29,0.54,1.49,1.04
24.93,0.17,1.47,1
